student_id,name,age,gender,score,phone,extension,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address,city,postal,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year
114,,22,,78.0,+1-492-994-0176,176,,1982-01-17 06:40:00,Data Science,100.0,Inactive,3.72,,289.0,2005-07-24 00:00:00,Boothtown,Hallton,100075,"degree, two",4.0,3.0,1.0,"front, change",2,1402.0,1448.0,Dell,2023,Xiaomi,2024
115,Thomas Meyer,20,Female,76.0,,,pparker@peters-hall.com,2004-06-19 00:00:00,Python,100.0,Pending,0.0,,148.0,1993-12-03 04:42:51,"Apartment 5, Fosterside district",East Robert,100730,,,,,,,,,,,,
116,Susan Bowen,20,Female,50.0,+1-306-319-8751,,,2021-12-17 12:00:11,Data Science,100.0,Pending,4.5,Excellent,170.0,2018-04-19 07:18:46,9072 Pratt Summit Suite 990,Port Traceyton,,"send, parent",4.0,4.0,2.0,"care, fly",3,330.0,788.0,HP,2022,Xiaomi,2024
117,Richard Burton,21,,90.0,,,david83@leon.com,1978-06-06 00:00:00,Python,100.0,Inactive,,Good,172.0,2021-07-25 00:00:00,,Catherineview,,"although, at",4.0,2.0,4.0,"simple, fire",1,993.0,869.0,Lenovo,2016,Apple,2018
118,Andrew Taylor,,,80.0,+1-134-656-6078,66078,,2010-06-30 00:00:00,Python,100.0,Pending,,,79.0,2021-01-25 14:45:10,392 Christopher Center,Marvinmouth,,"research, keep",5.0,4.0,3.0,"recently, her",4,1157.0,606.0,Lenovo,2021,Samsung,2022
119,,22,Female,,+1-465-463-5098,35098,sharonbrooks@hotmail.com,1995-01-18 00:00:00,Python,100.0,Active,0.0,Excellent,61.0,2020-10-11 10:46:14,"Barryborough 13-kv, dom 6",Port Andrew,,"think, establish",2.0,2.0,2.0,"stop, modern",2,335.0,1288.0,Dell,2019,Apple,2024
120,Raymond Stewart,18,,76.0,,,,2015-01-01 19:00:00,Data Science,,Active,4.5,Good,73.0,1990-08-02 00:00:00,,Alexanderhaven,,"loss, own",2.0,1.0,5.0,"foot, town",5,593.0,527.0,Lenovo,2016,Apple,2018
121,Andrew Mcdowell,18,,,+1-738-029-7460,97460,,2022-10-05 00:00:00,Data Science,100.0,Pending,,,194.0,1970-06-16 00:00:00,,Isaacshire,,"together, sea",,,,,,,,,,,
122,Glenn Jordan,21,Female,90.0,+1-246-161-8310,,,1975-08-05 14:03:00,Data Science,100.0,Inactive,1.55,,152.0,1970-05-11 00:00:00,,Jonesbury,,"manage, senior",1.0,1.0,3.0,"artist, bit",4,1201.0,902.0,HP,2020,Samsung,2019
123,Chelsea Thomas,18,Female,71.0,,,,1973-06-16 00:00:00,Data Science,,Pending,4.5,Good,58.0,1979-02-26 00:00:00,55540 Wilson Islands,New Hayleymouth,,,,,,,,,,,,,
124,,20,Male,,,,villatheresa@fisher-jones.com,1994-04-23 00:00:00,Data Science,,Pending,,Average,199.0,2024-11-01 00:00:00,"East Andrewshire 1-kv, dom 31",Lake Denisemouth,,,,,,,,,,,,,
125,,,Female,90.0,+1-844-581-8285,,,2004-06-24 00:00:00,Python,100.0,Active,,Excellent,174.0,1977-02-20 00:00:00,West Angelafort,Joneston,100418,"worker, rise",4.0,2.0,4.0,"debate, chair",4,668.0,1032.0,Lenovo,2023,Xiaomi,2019
126,Mark Scott,21,,79.0,+1-611-281-7987,17987,,2008-05-21 00:00:00,Data Science,87.0,Pending,0.0,Excellent,299.0,1993-10-25 10:56:20,,Port Carolyn,,"bed, agree",2.0,1.0,1.0,"town, expect",4,431.0,751.0,HP,2024,Xiaomi,2023
127,Lindsey Jacobs,20,,81.0,,,,1993-07-10 00:00:00,Data Science,87.0,Pending,4.5,Excellent,293.0,2023-03-29 08:13:59,"Apartment 41, Lake Patriciaborough district",Bushmouth,100625,"half, tax",,,,,,,,,,,
128,Michael Gay,20,Male,83.0,+1-580-047-6884,,,2017-02-19 00:00:00,Data Science,100.0,Active,0.0,,286.0,1983-09-03 00:00:00,Padillaborough,East Carlaville,100183,"campaign, create",1.0,2.0,4.0,"coach, support",3,676.0,844.0,HP,2022,Xiaomi,2023
129,Jeffrey Murphy,19,Female,88.0,+1-853-844-0650,0650,,2004-03-22 15:35:33,Python,100.0,Pending,3.7,Good,222.0,2007-02-01 00:00:00,1902 William Causeway Apt. 941,North Jessica,,"visit, Mrs",,,,,,,,,,,
130,Tamara Nguyen,22,Female,90.0,,,claire76@saunders.com,2001-10-10 09:28:00,Python,63.0,Inactive,,,228.0,2023-04-22 01:12:38,"Apartment 22, Gillside district",South Nathanberg,100582,"international, language",,,,,,,,,,,
131,Maxwell Dickson,18,Female,100.0,+1-566-503-6519,,,2001-11-14 05:57:00,Python,100.0,Pending,,Excellent,205.0,1974-11-13 00:00:00,,West Ricardo,,"have, give",,,,,,,,,,,
132,,19,Female,,+1-817-169-5662,662,,1981-03-22 00:00:00,Python,87.0,Pending,0.0,Good,290.0,1974-05-24 00:00:00,,West Jacobmouth,,"vote, poor",4.0,4.0,2.0,"far, safe",1,961.0,1331.0,Dell,2016,Apple,2021
133,,20,Female,79.0,+1-338-991-2733,2733,,1995-02-20 00:05:00,Python,,Inactive,0.0,Excellent,142.0,2023-09-27 02:09:07,Robertton,Whiteburgh,100829,,,,,,,,,,,,
135,Victoria Davidson,20,Female,92.0,+1-482-352-8541,8541,,1981-11-05 00:00:00,Data Science,100.0,Inactive,,Average,129.0,1974-02-15 00:00:00,"Apartment 10, Port Brittney district",Jessicatown,100582,"catch, interesting",5.0,2.0,2.0,"environment, understand",0,1007.0,1457.0,Lenovo,2021,Samsung,2019
136,Thomas Dillon,20,Female,50.0,+1-229-125-3095,,,2022-10-23 00:00:00,Python,77.0,Inactive,,Excellent,126.0,2023-09-22 11:14:57,West John,Zhangbury,100820,"born, quality",3.0,1.0,3.0,"positive, shoulder",1,1346.0,1186.0,HP,2017,Samsung,2022
137,Dylan Rodriguez,20,,75.0,,,,2001-04-21 22:30:00,Data Science,100.0,Inactive,0.0,,154.0,2022-10-30 17:18:51,"Apartment 40, Jonesborough district",North Luketown,100895,"bed, customer",5.0,1.0,4.0,"various, son",4,1009.0,1110.0,Lenovo,2020,Apple,2019
138,Brianna Wong,,,87.0,,,,2021-03-18 12:44:57,Python,100.0,Inactive,,Excellent,111.0,1998-09-03 00:00:00,,Sototon,,"sea, guy",4.0,5.0,2.0,"past, during",4,1344.0,1336.0,Dell,2024,Samsung,2019
139,,22,,90.0,+1-641-349-0200,200,kgreen@ortega.com,2015-08-19 00:00:00,Python,,Inactive,,,86.0,1975-03-29 00:00:00,West Jennifer,Georgestad,100502,"every, small",3.0,2.0,5.0,"green, there",4,496.0,1240.0,Dell,2017,Samsung,2021
140,Ann Young,20,,90.0,+1-690-174-2234,234,,2022-02-05 12:58:07,Python,,Active,,Excellent,171.0,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district",North Leestad,100258,"should, especially",,,,,,,,,,,
141,Zachary Thornton,20,,,+1-735-066-8910,8910,,1981-01-03 19:15:00,Data Science,,Pending,4.5,,218.0,1994-11-04 00:00:00,Aguilarmouth,Stephensonfurt,100077,"order, hour",5.0,4.0,1.0,"smile, check",1,903.0,373.0,Lenovo,2017,Apple,2023
142,David Graves,20,Female,90.0,+1-596-627-3929,,,2020-09-30 11:04:41,Data Science,100.0,Active,,,162.0,1982-10-27 00:00:00,"Martinmouth 11-kv, dom 16",South Johnshire,,"let, week",,,,,,,,,,,
143,,20,Female,91.0,+1-311-382-4273,,johnsamy@hotmail.com,2003-09-11 17:40:42,Python,,Pending,3.69,Excellent,112.0,2022-04-11 12:18:00,"Apartment 39, Tylerland district",Byrdmouth,100293,,,,,,,,,,,,
144,,21,Female,63.0,+1-530-944-5266,266,bpatel@gmail.com,2009-02-04 10:55:08,Data Science,100.0,Pending,,,298.0,1975-05-14 09:25:00,"Lake Matthew 4-kv, dom 24",Paulchester,,,,,,,,,,,,,
145,,18,,90.0,+1-948-234-5778,,walkerlisa@hotmail.com,2006-01-10 00:00:00,Data Science,69.0,Active,4.5,Average,203.0,2022-09-18 00:00:00,6231 Patrick Inlet,South Thomasfort,,"pattern, item",,,,,,,,,,,
146,Theresa Compton,22,Female,90.0,+1-703-528-0200,,brownkenneth@montes.info,1985-08-23 00:00:00,Data Science,100.0,Inactive,,Excellent,146.0,1992-05-30 00:00:00,"East Michaelport 23-kv, dom 49",New Andrew,,,,,,,,,,,,,
147,,18,Male,90.0,+1-547-067-4434,,,2022-11-13 00:00:00,Data Science,,Inactive,,Good,89.0,1973-04-30 00:00:00,"Robertville 11-kv, dom 22",Mitchellton,,"daughter, increase",,,,,,,,,,,
148,Louis Gillespie,20,Female,90.0,,,,2025-08-20 06:01:00,Python,,Inactive,3.7,Average,175.0,1982-06-16 00:00:00,"Pamelaborough 22-kv, dom 11",Port Marymouth,,"point, product",4.0,4.0,2.0,"line, dream",4,1056.0,1038.0,Dell,2016,Samsung,2021
149,,18,Male,,+1-266-209-7518,,,2005-08-23 00:00:00,Data Science,100.0,Active,4.5,,297.0,1980-01-05 00:00:00,"Ewingview 29-kv, dom 16",Shannonhaven,,"possible, should",1.0,4.0,5.0,"public, soldier",5,1435.0,1303.0,Lenovo,2022,Apple,2021
150,,,,91.0,+1-964-477-7354,7354,,2023-08-04 04:14:23,Data Science,69.0,Inactive,4.5,Excellent,273.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5",Jessicaview,,"out, bank",,,,,,,,,,,
151,Natasha Mayer,20,Male,90.0,+1-325-691-8559,18559,,2011-06-11 00:00:00,Data Science,,Active,,Good,173.0,2007-06-07 11:04:00,579 Alyssa Lake,Millermouth,,"make, main",,,,,,,,,,,
152,Andrew Ramirez,20,,90.0,+1-075-578-5425,,morsetheresa@hotmail.com,2000-07-25 00:00:00,Data Science,100.0,Inactive,,Excellent,163.0,1991-08-10 03:06:00,815 Maxwell Pike Apt. 262,Alicialand,,"morning, chair",1.0,2.0,3.0,"way, level",1,367.0,1052.0,Lenovo,2021,Xiaomi,2020
154,Heather Meyers,21,Female,86.0,+1-398-124-9448,,beverly27@martinez.com,2002-02-23 00:00:00,Data Science,87.0,Pending,3.7,,175.0,2002-12-06 00:00:00,,East Donaldview,,"represent, statement",3.0,1.0,3.0,"right, land",2,1296.0,574.0,HP,2020,Apple,2023
155,John Blevins,20,Female,,+1-061-017-6352,,john04@hotmail.com,2001-02-08 19:22:00,Python,100.0,Pending,,,152.0,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district",West Alicia,100015,"herself, long",4.0,3.0,2.0,"meet, site",3,851.0,1191.0,Dell,2021,Apple,2022
156,,,,83.0,+1-793-909-5939,5939,,2025-01-10 00:00:00,Data Science,,Active,,Average,114.0,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48",Davidshire,,"economic, art",4.0,2.0,5.0,"example, finish",3,314.0,1066.0,HP,2022,Apple,2020
157,,20,,87.0,+1-257-061-0299,10299,,1974-01-13 22:52:00,Data Science,100.0,Pending,,Excellent,248.0,1988-07-20 00:00:00,19489 Bradford Hill,Jacksonmouth,,"summer, go",4.0,4.0,1.0,"company, everything",4,730.0,1199.0,Dell,2017,Samsung,2024
158,Sara Arnold,22,Male,73.0,+1-178-211-0784,10784,,1977-10-05 16:43:00,Data Science,93.0,Inactive,0.0,Excellent,238.0,2021-01-20 20:37:54,,Wilsonborough,,"southern, various",4.0,4.0,4.0,"catch, action",5,461.0,1135.0,Lenovo,2019,Samsung,2021
159,,20,,90.0,+1-383-353-6956,,,2021-03-17 06:27:21,Python,70.0,Pending,3.7,Average,259.0,1992-07-18 18:26:00,"Apartment 29, New Hannahton district",North Michael,100981,"stand, what",,,,,,,,,,,
160,Eric Smith,21,Female,87.0,,,,1983-04-08 10:45:00,Data Science,96.0,Inactive,3.7,Good,113.0,1975-04-28 00:00:00,,Maryshire,,"identify, bag",4.0,1.0,5.0,"heavy, during",4,420.0,723.0,Lenovo,2024,Samsung,2024
162,Ryan Jones,20,Female,67.0,,,,2021-10-27 21:48:12,Data Science,,Active,4.35,Excellent,231.0,2019-12-21 00:00:00,795 Martinez Springs,West Saraborough,,,,,,,,,,,,,
163,Ana Ruiz,,Male,92.0,+1-003-242-4417,417,longsheila@price.org,2022-11-22 08:34:11,Data Science,,Pending,3.96,,141.0,1976-12-20 15:53:18,3281 Kathleen Court,Andrewston,,"animal, wind",1.0,4.0,4.0,"suggest, question",2,225.0,1014.0,Lenovo,2016,Xiaomi,2019
164,Thomas Cohen,21,Male,,+1-762-960-2831,,ashleywoodard@roberts-reynolds.biz,1976-04-18 00:00:00,Data Science,100.0,Pending,4.5,Average,287.0,1984-01-04 00:00:00,Lake Ronaldshire,Merrittport,100220,,,,,,,,,,,,
165,Donald Shields,20,,85.0,,,ucaldwell@yahoo.com,2019-11-15 16:17:37,Python,,Inactive,0.0,Good,277.0,2014-02-22 00:00:00,"Apartment 9, New Mariahton district",South Katelynberg,100768,"however, bank",,,,,,,,,,,
166,Kathleen Taylor,18,Male,90.0,+1-516-297-5629,,theresa17@sanchez.com,2015-02-16 17:12:41,Data Science,,Active,0.0,Excellent,226.0,1995-02-08 00:00:00,"Apartment 6, South Thomas district",Lake Jason,100972,,,,,,,,,,,,
167,Michael Ho,20,Female,73.0,,,jacob69@hotmail.com,2020-11-20 15:35:17,Data Science,100.0,Inactive,4.5,Average,266.0,2023-07-21 02:12:29,,West Timothyburgh,,"her, tonight",,,,,,,,,,,
168,Heather Peterson,19,Male,90.0,,,meyerjean@hotmail.com,1998-07-28 00:00:00,Python,98.0,Inactive,0.0,Excellent,262.0,2023-09-14 12:56:04,"Apartment 10, Tracyborough district",Cooperside,100253,"real, only",4.0,5.0,2.0,"performance, company",0,375.0,914.0,Dell,2020,Samsung,2019
169,Jacob Joyce,,Female,90.0,+1-580-551-7869,7869,mitchellamy@hotmail.com,1981-02-09 00:00:00,Python,100.0,Pending,3.7,,201.0,2019-01-29 00:00:00,West Michelle,East Kristin,100234,"according, particularly",2.0,4.0,2.0,"sort, pay",2,953.0,266.0,Dell,2023,Apple,2024
170,Ronnie Campbell,20,Female,90.0,+1-827-011-1518,11518,,1992-04-30 00:00:00,Data Science,78.0,Active,,Good,91.0,1997-08-08 00:00:00,Jamesfurt,North Kathryn,100959,"thought, shoulder",3.0,4.0,1.0,"care, who",4,344.0,963.0,Lenovo,2017,Apple,2020
171,Mark Torres,22,Female,90.0,,,riveraalexis@lynch.com,1990-10-08 00:00:00,Data Science,,Active,3.7,,278.0,1988-03-15 09:52:29,"New Cheryl 19-kv, dom 6",Phelpsberg,,"sure, clearly",3.0,3.0,3.0,"woman, eye",3,997.0,540.0,HP,2021,Apple,2020
172,Dr. Michael Macias,22,Male,83.0,+1-894-375-7373,,,1975-12-18 00:00:00,Data Science,100.0,Inactive,4.5,,154.0,1988-07-25 00:00:00,"Apartment 12, Lake Michael district",New Paul,100053,,,,,,,,,,,,
173,Allison Dyer,20,Female,64.0,,,,2022-08-15 00:00:00,Data Science,,Inactive,,Excellent,262.0,1982-04-08 13:38:01,Valentinestad,Josephchester,100683,"commercial, war",5.0,4.0,2.0,"story, with",5,605.0,297.0,HP,2021,Xiaomi,2024
174,Teresa Smith,18,,90.0,,,williamsdavid@woods.info,2023-01-23 06:53:44,Python,100.0,Inactive,4.06,Excellent,220.0,2022-12-31 01:23:09,,New Shane,,"we, student",,,,,,,,,,,
175,,18,Female,,+1-092-836-1259,61259,,2021-02-15 08:18:04,Data Science,,Inactive,4.5,Excellent,167.0,1972-04-19 00:00:00,,Port Dana,,"begin, certain",3.0,2.0,4.0,"sense, firm",3,502.0,341.0,HP,2022,Apple,2021
176,Brian Mcknight,20,Female,,+1-196-777-7751,751,,1998-12-14 00:00:00,Data Science,,Pending,,Good,280.0,2007-04-16 02:24:43,"South Paul 12-kv, dom 34",South Sandra,,"none, guess",3.0,3.0,2.0,"computer, ten",4,1069.0,1374.0,HP,2021,Samsung,2023
177,Carlos Frazier,18,,,+1-969-965-2517,,zrobinson@russell.biz,1999-11-28 00:00:00,Data Science,86.0,Pending,,Excellent,60.0,2014-07-30 00:00:00,"Greeneton 2-kv, dom 50",Port Gracemouth,,"relationship, newspaper",2.0,3.0,3.0,"fly, method",4,1008.0,416.0,Lenovo,2019,Samsung,2018
178,Angela Kim,20,Female,90.0,,,,1971-03-12 16:19:11,Data Science,100.0,Active,4.19,,183.0,2021-01-18 10:54:08,7357 Kimberly Walks Suite 508,South Crystalland,,"require, administration",4.0,5.0,5.0,"dark, PM",4,1246.0,745.0,Lenovo,2024,Samsung,2022
179,,19,,69.0,+1-281-696-4171,4171,krobertson@butler.info,2016-06-03 00:00:00,Python,100.0,Pending,3.7,Good,122.0,2009-07-10 00:00:00,"Apartment 40, Peterberg district",Port Tammy,100026,"second, their",5.0,1.0,3.0,"think, entire",0,673.0,599.0,HP,2020,Samsung,2018
180,,,,,+1-471-321-8668,18668,,1975-03-08 00:00:00,Python,100.0,Inactive,,Good,157.0,2023-02-13 11:39:13,"Apartment 15, West Brian district",Janetstad,100756,"kid, mention",3.0,5.0,1.0,"alone, thousand",5,1346.0,952.0,HP,2017,Xiaomi,2018
181,,22,Female,,+1-378-349-3526,,ssmall@reynolds-miller.com,1972-04-07 07:17:00,Python,,Active,4.5,Excellent,276.0,2011-04-22 00:00:00,"Apartment 12, Davidtown district",Christophermouth,100617,"letter, many",1.0,2.0,1.0,"hotel, company",1,928.0,683.0,Lenovo,2023,Samsung,2021
182,,,,69.0,+1-286-874-2963,,zrodriguez@briggs.com,1999-03-11 00:47:27,Python,100.0,Pending,0.0,Average,294.0,2022-06-13 08:47:01,"Apartment 14, Jenniferview district",Joshuaborough,100408,,,,,,,,,,,,
183,Larry Pierce,20,Female,,+1-685-006-5058,,,1981-08-01 20:54:00,Data Science,,Pending,0.0,Average,74.0,2005-07-31 01:53:09,"Apartment 14, North Jose district",Tinafurt,100999,"rock, put",,,,,,,,,,,
185,,18,,64.0,+1-487-868-9120,9120,,2021-03-29 23:45:46,Data Science,100.0,Pending,0.0,Excellent,95.0,1977-07-30 00:00:00,,Brownchester,,"partner, smile",4.0,1.0,2.0,"movement, knowledge",2,674.0,715.0,HP,2021,Samsung,2023
186,Michael Taylor,19,,95.0,+1-917-224-8049,,yfreeman@morales-martin.com,2024-06-13 01:04:00,Data Science,95.0,Active,1.46,Average,81.0,2023-10-26 10:29:45,2870 Gamble Fall,South Jamie,,"foreign, foot",1.0,2.0,1.0,"themselves, medical",5,1007.0,565.0,HP,2021,Samsung,2021
187,,19,Female,75.0,+1-969-133-8568,,trevor37@jordan.com,2021-08-12 15:28:09,Data Science,,Active,3.7,,104.0,1980-04-19 00:00:00,"Apartment 13, Marymouth district",Castromouth,100299,"population, instead",1.0,2.0,1.0,"pay, field",4,396.0,566.0,Lenovo,2017,Xiaomi,2018
188,Gregory Duffy,20,Female,77.0,+1-395-101-2002,12002,,2002-07-06 00:00:00,Data Science,,Active,,Average,291.0,2021-03-02 00:56:44,540 Gonzalez Junction Apt. 632,New Ashleyburgh,,"series, really",1.0,2.0,2.0,"employee, face",1,766.0,743.0,Lenovo,2021,Xiaomi,2023
189,Jennifer Delgado,20,,66.0,+1-832-297-8546,546,,2003-02-21 14:59:00,Data Science,,Pending,3.7,Excellent,108.0,2000-03-27 21:34:00,"New Sean 1-kv, dom 18",Robinsonchester,,"truth, young",,,,,,,,,,,
190,Kurt Price,18,Female,85.0,+1-821-206-8212,8212,peter22@gmail.com,2022-08-08 10:00:00,Data Science,,Inactive,,Good,256.0,1970-05-16 20:54:00,"Jonesstad 28-kv, dom 20",Ashleyburgh,,"teach, federal",5.0,2.0,5.0,"create, have",2,419.0,744.0,Lenovo,2023,Apple,2024
191,John West,18,,90.0,,,carterjeffrey@sullivan.com,1982-11-03 11:02:00,Data Science,100.0,Inactive,,Good,117.0,1987-09-05 00:00:00,,New Charles,,"human, nice",,,,,,,,,,,
192,Scott Bradley,21,Female,82.0,,,smallrachel@yahoo.com,1994-09-19 00:00:00,Data Science,100.0,Inactive,3.7,Good,100.0,2012-03-26 04:33:00,5846 Erin Glens,New Patriciaborough,,"them, clear",4.0,4.0,4.0,"become, run",1,339.0,584.0,Lenovo,2017,Xiaomi,2018
193,Mrs. Kelly Turner,20,Male,92.0,+1-365-905-0803,803,,1993-09-24 00:00:00,Data Science,100.0,Pending,1.12,Excellent,214.0,1984-07-12 09:27:50,"Apartment 28, Jillianview district",East Willie,100658,"inside, become",4.0,2.0,3.0,"forget, space",2,1211.0,701.0,Lenovo,2023,Samsung,2021
194,Kristen Mercer,20,Female,86.0,+1-786-428-6152,,,2018-03-29 03:18:03,Data Science,100.0,Inactive,,,97.0,2007-09-16 16:23:00,Xavierton,Frankmouth,100904,"sport, office",5.0,4.0,4.0,"himself, those",4,487.0,978.0,HP,2015,Samsung,2021
195,,20,Female,62.0,+1-196-573-3150,33150,,2025-03-18 00:00:00,Python,100.0,Active,3.69,Excellent,166.0,2023-03-29 23:18:22,8258 Kristin Place,South Christopherbury,,"base, either",2.0,5.0,4.0,"reach, white",0,874.0,1078.0,HP,2019,Xiaomi,2018
196,,,Female,65.0,+1-629-314-5854,854,,2022-01-28 11:05:20,Data Science,100.0,Pending,4.5,,160.0,2020-12-22 13:41:32,North Stephanieborough,New Virginiamouth,100451,"again, wish",1.0,2.0,4.0,"our, many",0,975.0,1213.0,HP,2020,Samsung,2018
197,,20,,51.0,+1-554-454-7692,47692,,2024-10-13 19:41:04,Data Science,100.0,Pending,,Good,209.0,2022-12-24 14:58:19,,Bradfordborough,,"actually, who",,,,,,,,,,,
198,Kayla Graham,20,Female,58.0,+1-638-192-7344,7344,,1994-10-17 00:00:00,Python,80.0,Active,3.7,Excellent,65.0,2005-03-19 00:00:00,,Lake Christinehaven,,"official, picture",,,,,,,,,,,
199,Sheila Stafford,18,,66.0,,,,1979-10-12 03:48:35,Data Science,,Inactive,0.0,Excellent,146.0,1974-12-28 00:00:00,"New Josephville 1-kv, dom 23",Hamiltonstad,,"will, prove",5.0,2.0,2.0,"rather, reflect",0,1178.0,319.0,Lenovo,2022,Apple,2023
200,Tyler Ramos,20,Female,,,,michael32@williams.com,1985-02-05 00:00:00,Python,,Active,3.91,Average,111.0,2021-06-25 20:03:57,"Michaelborough 6-kv, dom 31",New Christina,,"media, bill",5.0,1.0,2.0,"dog, red",3,832.0,485.0,Dell,2015,Xiaomi,2018
201,,20,Female,,,,jamie54@patel-carter.biz,2016-02-19 00:00:00,Data Science,100.0,Active,2.45,Good,264.0,1981-10-17 06:37:28,,Matthewtown,,,,,,,,,,,,,
202,Hayley Martinez,18,Female,90.0,+1-928-592-7556,,,2023-10-11 02:36:48,Data Science,,Inactive,,Excellent,299.0,1988-01-27 00:00:00,East Nicholas,Port Paulville,100922,"skin, once",4.0,4.0,5.0,"capital, note",5,709.0,492.0,Lenovo,2016,Samsung,2024
203,,20,Female,90.0,+1-342-834-7225,225,,2016-12-30 00:00:00,Python,,Inactive,0.0,Good,93.0,2000-03-16 00:00:00,094 Mark Fork,Lake Robertbury,,"south, address",1.0,4.0,1.0,"reflect, ready",0,230.0,298.0,Dell,2021,Xiaomi,2018
205,Kathryn Allen,20,Female,95.0,+1-006-219-6684,96684,,1977-02-10 00:00:00,Python,77.0,Pending,3.7,Excellent,145.0,2019-08-10 00:00:00,,New Kevinton,,"ground, whether",1.0,1.0,1.0,"performance, shoulder",4,958.0,999.0,Lenovo,2024,Xiaomi,2021
206,Tyler Wright,20,,95.0,,,,1972-02-09 04:43:00,Python,100.0,Pending,,,69.0,1979-09-20 09:03:00,"Apartment 42, Smithborough district",Lucasland,100017,"child, yard",4.0,4.0,4.0,"half, address",0,260.0,371.0,Lenovo,2017,Samsung,2024
207,Stephen Gordon,21,Female,90.0,+1-890-179-1407,,tdonovan@hall.biz,1975-08-14 00:00:00,Data Science,,Pending,,Good,131.0,1982-08-05 00:00:00,00705 Terrance Street Apt. 121,East Monicastad,,"training, while",2.0,5.0,2.0,"threat, off",5,824.0,1000.0,HP,2016,Apple,2022
208,Pedro Mcdaniel,,Male,72.0,+1-140-950-3087,3087,garciapamela@gmail.com,2018-03-09 00:00:00,Python,,Pending,1.08,Average,87.0,1983-12-01 00:00:00,South Anthony,Lake Linda,100020,"attention, employee",,,,,,,,,,,
209,Margaret Peters,19,Female,90.0,+1-790-556-3076,,melissajohnston@gmail.com,2013-09-23 09:00:00,Data Science,,Inactive,3.7,Excellent,239.0,1979-10-30 00:00:00,Robertmouth,Lake Jenniferville,100583,,,,,,,,,,,,
210,,,Male,90.0,+1-917-265-1917,,,2022-04-12 21:36:00,Python,100.0,Inactive,,Average,184.0,2010-12-22 04:56:00,"Meaganchester 4-kv, dom 34",New Christopher,,"sound, respond",5.0,5.0,5.0,"author, join",3,667.0,864.0,Dell,2024,Apple,2019
211,Thomas Spence,20,,,,,,2011-09-27 21:52:14,Python,100.0,Inactive,0.0,Good,257.0,2008-01-27 00:00:00,8175 Davis Mountains,Baileymouth,,"seven, real",,,,,,,,,,,
212,Ashley Fuller,21,Male,70.0,+1-079-229-5034,,,2023-07-08 23:11:13,Python,100.0,Active,0.0,Excellent,54.0,2021-01-10 04:22:02,"Apartment 38, Rachelport district",Timothyborough,100706,"baby, age",2.0,2.0,2.0,"after, production",3,763.0,642.0,Lenovo,2022,Apple,2018
213,Megan Lambert,18,Male,75.0,+1-355-954-5695,,,2022-11-28 22:39:46,Python,100.0,Pending,,,151.0,2018-07-17 00:00:00,"Apartment 27, New Brianshire district",New Michael,100123,"avoid, action",2.0,5.0,4.0,"today, interesting",0,221.0,973.0,HP,2019,Apple,2019
214,Nancy Zimmerman,22,Male,90.0,+1-980-740-0345,345,,2008-10-03 00:00:00,Data Science,100.0,Active,,,166.0,1985-09-02 00:00:00,Perryhaven,Matthewburgh,100413,"force, half",4.0,4.0,5.0,"arrive, total",5,551.0,642.0,HP,2015,Xiaomi,2019
215,Joshua Miller,20,Female,,,,,1977-05-17 01:23:29,Data Science,100.0,Inactive,0.0,Average,182.0,2002-10-07 17:41:44,3347 Huff Flats Suite 397,Port Cynthiashire,,"employee, road",,,,,,,,,,,
